id,provinsi,kabupaten_kota,nama_layanan,jenis_layanan,kategori,specialization,alamat,telepon,website,latitude,longitude,telemedicine,biaya_mulai,insurance_supported,rating,jam_buka,jam_tutup,hari_operasional,verified,photo_url,source,updated_at
2483,Kalimantan Barat,Pekanbaru,Klinik Psikologi Pekanbaru,Klinik Psikologi,Psikolog,Konseling Pernikahan,"Jl. Kesehatan No.234, Pekanbaru",+628463123064,,-8.52030071195602,124.46458926283012,False,50000,"BPJS,Swasta",3.8,8:00,22:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2484,Kalimantan Barat,Sukabumi,Klinik Psikologi Sukabumi,Klinik Psikologi,Psikolog,Trauma,"Jl. Kesehatan No.62, Sukabumi",+628502814177,,4.988497449857286,109.09075737218603,False,50000,BPJS,4.0,10:00,22:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2485,Sulawesi Selatan,Balikpapan,Klinik Psikologi Balikpapan,Klinik Psikologi,Psikolog,Kesehatan Mental Remaja,"Jl. Kesehatan No.146, Balikpapan",+628209914064,,4.795179953884174,132.8666426308275,False,250000,Swasta,4.3,7:00,16:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2486,DKI Jakarta,Jakarta Selatan,Puskesmas Jakarta Selatan,Puskesmas,Konseling,Kesehatan Mental Remaja,"Jl. Kesehatan No.161, Jakarta Selatan",+628567069553,,-2.195635327893763,137.67884360991349,True,250000,Swasta,3.4,9:00,17:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2487,Kalimantan Selatan,Surabaya,Klinik Psikologi Surabaya,Klinik Psikologi,Psikolog,Depresi,"Jl. Kesehatan No.186, Surabaya",+628367361987,,1.6208644204545557,119.5651744661515,True,0,Mandiri,3.6,9:00,17:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2488,Sulawesi Selatan,Yogyakarta,Pusat Konseling Universitas Yogyakarta,Universitas,Konseling,Kecemasan,"Jl. Kesehatan No.221, Yogyakarta",+628685376504,,-1.313789964133976,127.41216367831349,True,350000,Mandiri,4.6,7:00,16:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2489,Jawa Timur,Sukabumi,RS Jiwa Sukabumi,Rumah Sakit Jiwa,Psikiatri,ADHD,"Jl. Kesehatan No.78, Sukabumi",+628490839498,,5.270547393022813,132.73874453462122,True,50000,"Mandiri,Swasta",4.3,7:00,19:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2490,Jawa Tengah,Surabaya,Klinik Psikologi Surabaya,Klinik Psikologi,Psikolog,Gangguan Mood,"Jl. Kesehatan No.48, Surabaya",+628485183942,,-6.4824062337273425,100.09305013392178,True,500000,BPJS,4.9,8:00,19:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2491,Sumatera Utara,Manado,Klinik Psikologi Manado,Klinik Psikologi,Psikolog,Kesehatan Mental Remaja,"Jl. Kesehatan No.61, Manado",+628799236575,,0.09691666145699784,96.09283745379936,True,150000,"Mandiri,Swasta",3.4,9:00,16:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2492,Kalimantan Selatan,Binjai,RS Jiwa Binjai,Rumah Sakit Jiwa,Psikiatri,Gangguan Tidur,"Jl. Kesehatan No.247, Binjai",+628317425294,,-5.828287788828158,127.95859313093163,False,50000,Mandiri,4.7,8:00,16:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2493,Kepulauan Riau,Palu,RSUD Palu,Rumah Sakit,Psikiatri,Gangguan Tidur,"Jl. Kesehatan No.224, Palu",+628719718527,,3.6216255131332726,99.70873881042272,True,500000,"BPJS,Swasta",3.9,8:00,17:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2494,Maluku,Bogor,Puskesmas Bogor,Puskesmas,Konseling,Kesehatan Mental Remaja,"Jl. Kesehatan No.218, Bogor",+628588618096,,-9.832628599356298,104.22381606963074,False,250000,"Mandiri,Swasta",4.9,8:00,20:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2495,Sulawesi Selatan,Bandar Lampung,Puskesmas Bandar Lampung,Puskesmas,Konseling,Depresi,"Jl. Kesehatan No.53, Bandar Lampung",+628624678162,,2.07444758159777,103.39759152262577,False,50000,"Mandiri,Swasta",3.2,8:00,16:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2496,Sulawesi Tenggara,Jayapura,RSUD Jayapura,Rumah Sakit,Psikiatri,Gangguan Mood,"Jl. Kesehatan No.232, Jayapura",+628366956731,,-8.77768694560391,124.86750623637815,True,0,Swasta,5.0,7:00,18:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2497,Papua Barat,Sidoarjo,Pusat Konseling Universitas Sidoarjo,Universitas,Konseling,ADHD,"Jl. Kesehatan No.37, Sidoarjo",+628478419205,,-8.735182945044318,126.35515705146813,True,0,Mandiri,3.3,10:00,20:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2498,Nusa Tenggara Barat,Kediri,RS Jiwa Kediri,Rumah Sakit Jiwa,Psikiatri,ADHD,"Jl. Kesehatan No.40, Kediri",+628278611686,,-4.282831228482751,98.8521362312197,False,50000,"BPJS,Swasta",4.7,7:00,17:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2499,Jawa Barat,Yogyakarta,RSUD Yogyakarta,Rumah Sakit,Psikiatri,ADHD,"Jl. Kesehatan No.85, Yogyakarta",+628476065204,,3.924986860629577,98.65856723460419,True,100000,"BPJS,Swasta",4.9,9:00,22:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2500,Maluku Utara,Garut,Puskesmas Garut,Puskesmas,Konseling,Konseling Pernikahan,"Jl. Kesehatan No.52, Garut",+628255417262,,-5.720640537235328,130.69838690281992,True,350000,"Mandiri,Swasta",3.5,10:00,20:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2501,Bali,Kendari,RSUD Kendari,Rumah Sakit,Psikiatri,Kesehatan Mental Remaja,"Jl. Kesehatan No.202, Kendari",+628747106588,,-1.6868261735378205,135.25238110302723,True,150000,Swasta,3.2,7:00,21:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2502,Sumatera Selatan,Sukabumi,Puskesmas Sukabumi,Puskesmas,Konseling,Kesehatan Mental Remaja,"Jl. Kesehatan No.76, Sukabumi",+628854571897,,-8.81863250034301,136.60248952989244,True,350000,Mandiri,4.6,9:00,19:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2503,Sulawesi Utara,Denpasar,Puskesmas Denpasar,Puskesmas,Konseling,ADHD,"Jl. Kesehatan No.155, Denpasar",+628899167580,,0.4962832259013794,113.19108890153171,False,350000,BPJS,3.5,10:00,19:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2504,Bali,Bekasi,RS Jiwa Bekasi,Rumah Sakit Jiwa,Psikiatri,Konseling Pernikahan,"Jl. Kesehatan No.1, Bekasi",+628121627334,,-6.971962279299756,135.76488967607793,True,250000,"BPJS,Swasta",3.7,9:00,18:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2505,Gorontalo,Jakarta Timur,Klinik Psikologi Jakarta Timur,Klinik Psikologi,Psikolog,Terapi Keluarga,"Jl. Kesehatan No.40, Jakarta Timur",+628575753494,,-0.791494850336111,96.41236382762206,False,250000,Swasta,4.1,10:00,22:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2506,Sulawesi Utara,Solo,Pusat Konseling Universitas Solo,Universitas,Konseling,Trauma,"Jl. Kesehatan No.222, Solo",+628442146155,,-8.049500352619349,129.28011972446018,True,500000,"Mandiri,Swasta",4.1,7:00,17:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2507,Sulawesi Barat,Sukabumi,RSUD Sukabumi,Rumah Sakit,Psikiatri,Gangguan Mood,"Jl. Kesehatan No.202, Sukabumi",+628715025729,,-1.386281979728368,106.16004701741713,True,500000,BPJS,3.1,9:00,22:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2508,Jawa Timur,Purwokerto,RSUD Purwokerto,Rumah Sakit,Psikiatri,Trauma,"Jl. Kesehatan No.190, Purwokerto",+628804390156,,-0.39308741470121156,102.61689225788342,False,350000,Mandiri,4.4,10:00,18:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2509,Sulawesi Tenggara,Depok,Klinik Psikologi Depok,Klinik Psikologi,Psikolog,Konseling Pernikahan,"Jl. Kesehatan No.144, Depok",+628051860979,,5.069633585623357,139.41553254103465,True,50000,BPJS,3.1,9:00,21:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2510,Maluku,Tasikmalaya,RSUD Tasikmalaya,Rumah Sakit,Psikiatri,Gangguan Mood,"Jl. Kesehatan No.128, Tasikmalaya",+628090871041,,-8.138509500505545,130.72209547432334,True,250000,Mandiri,4.1,7:00,17:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2511,Lampung,Gresik,RSUD Gresik,Rumah Sakit,Psikiatri,Trauma,"Jl. Kesehatan No.61, Gresik",+628128850316,,-8.71113465964931,119.3887071399191,False,150000,Swasta,4.3,8:00,18:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2512,Jawa Tengah,Banjarbaru,RSUD Banjarbaru,Rumah Sakit,Psikiatri,Gangguan Mood,"Jl. Kesehatan No.196, Banjarbaru",+628455809703,,0.6004098778694686,106.7462858249081,True,50000,Swasta,4.7,10:00,20:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2513,DKI Jakarta,Solo,Puskesmas Solo,Puskesmas,Konseling,Depresi,"Jl. Kesehatan No.249, Solo",+628467889632,,-8.07462413952495,129.7595905986001,False,350000,Swasta,3.7,8:00,19:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2514,DI Yogyakarta,Tangerang Selatan,Pusat Konseling Universitas Tangerang Selatan,Universitas,Konseling,Gangguan Mood,"Jl. Kesehatan No.222, Tangerang Selatan",+628919045410,,-2.0370540190118156,126.30534798346963,True,500000,BPJS,3.6,7:00,18:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2515,Kalimantan Timur,Palu,Klinik Psikologi Palu,Klinik Psikologi,Psikolog,Burnout Kerja,"Jl. Kesehatan No.141, Palu",+628404721369,,-7.737948820216134,109.83353537749846,True,0,"Mandiri,Swasta",4.6,8:00,21:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2516,Kalimantan Barat,Jakarta Pusat,Klinik Psikologi Jakarta Pusat,Klinik Psikologi,Psikolog,Terapi Keluarga,"Jl. Kesehatan No.94, Jakarta Pusat",+628570849447,,1.7922080033169596,104.16339237339082,False,0,"BPJS,Swasta",4.3,10:00,21:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2517,Kalimantan Timur,Bitung,Klinik Psikologi Bitung,Klinik Psikologi,Psikolog,Gangguan Tidur,"Jl. Kesehatan No.186, Bitung",+628094164407,,-0.11899203998326868,124.62705056492936,True,250000,BPJS,4.7,10:00,21:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2518,Jawa Timur,Jayapura,RSUD Jayapura,Rumah Sakit,Psikiatri,Terapi Keluarga,"Jl. Kesehatan No.88, Jayapura",+628467163189,,0.8931935747744504,110.83508347078917,False,250000,"Mandiri,Swasta",3.7,7:00,22:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2519,Nusa Tenggara Barat,Kediri,Puskesmas Kediri,Puskesmas,Konseling,Kesehatan Mental Remaja,"Jl. Kesehatan No.117, Kediri",+628653426025,,-10.204044968027434,110.38643166620926,True,0,"Mandiri,Swasta",4.2,9:00,17:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2520,Maluku Utara,Jakarta Pusat,Pusat Konseling Universitas Jakarta Pusat,Universitas,Konseling,ADHD,"Jl. Kesehatan No.203, Jakarta Pusat",+628591537243,,-2.72902853787617,100.26704390347946,False,500000,"Mandiri,Swasta",3.8,10:00,18:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2521,Kalimantan Barat,Bandar Lampung,RS Jiwa Bandar Lampung,Rumah Sakit Jiwa,Psikiatri,Gangguan Tidur,"Jl. Kesehatan No.56, Bandar Lampung",+628106769842,,1.9706956292845526,127.35142768024964,False,500000,"BPJS,Swasta",4.9,10:00,17:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2522,Kepulauan Riau,Balikpapan,Pusat Konseling Universitas Balikpapan,Universitas,Konseling,Trauma,"Jl. Kesehatan No.193, Balikpapan",+628699910372,,-5.489628481527323,98.87479746983223,False,500000,Swasta,4.1,8:00,21:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2523,DKI Jakarta,Sleman,Pusat Konseling Universitas Sleman,Universitas,Konseling,Kesehatan Mental Remaja,"Jl. Kesehatan No.47, Sleman",+628045902356,,-2.3701695975070187,130.86105042777473,False,250000,"Mandiri,Swasta",4.5,8:00,18:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2524,Sulawesi Barat,Gorontalo,Pusat Konseling Universitas Gorontalo,Universitas,Konseling,Trauma,"Jl. Kesehatan No.52, Gorontalo",+628655911799,,-6.5271434175073875,118.88457348462615,False,50000,BPJS,3.4,8:00,16:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2525,Kalimantan Utara,Gorontalo,Puskesmas Gorontalo,Puskesmas,Konseling,Kesehatan Mental Remaja,"Jl. Kesehatan No.152, Gorontalo",+628075576650,,-4.328055989150803,118.9763676568177,True,0,"BPJS,Swasta",3.7,10:00,17:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2526,Papua,Cirebon,Klinik Psikologi Cirebon,Klinik Psikologi,Psikolog,Kesehatan Mental Remaja,"Jl. Kesehatan No.216, Cirebon",+628452704313,,4.372802851987702,124.9253265595172,True,0,Swasta,3.3,7:00,16:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2527,Sulawesi Barat,Bantul,Puskesmas Bantul,Puskesmas,Konseling,Trauma,"Jl. Kesehatan No.152, Bantul",+628572117830,,3.8216280449348066,115.80131184296555,True,350000,BPJS,4.0,8:00,20:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2528,DI Yogyakarta,Bandar Lampung,Pusat Konseling Universitas Bandar Lampung,Universitas,Konseling,Gangguan Tidur,"Jl. Kesehatan No.84, Bandar Lampung",+628707640908,,-8.033865087378173,140.1548444797018,True,500000,Mandiri,4.2,7:00,22:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2529,Sumatera Utara,Magelang,RSUD Magelang,Rumah Sakit,Psikiatri,Konseling Pernikahan,"Jl. Kesehatan No.174, Magelang",+628776700204,,-0.5774234744273237,119.66251176299556,False,500000,BPJS,4.3,7:00,17:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2530,Sulawesi Utara,Padang,Pusat Konseling Universitas Padang,Universitas,Konseling,Terapi Keluarga,"Jl. Kesehatan No.88, Padang",+628776481476,,-5.541265102497167,96.45366203871514,True,100000,"BPJS,Swasta",3.5,8:00,19:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2531,Jawa Barat,Tegal,RS Jiwa Tegal,Rumah Sakit Jiwa,Psikiatri,ADHD,"Jl. Kesehatan No.221, Tegal",+628303633895,,4.092251123943257,131.5895522350894,False,0,"Mandiri,Swasta",4.4,10:00,20:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2532,Kalimantan Tengah,Denpasar,Klinik Psikologi Denpasar,Klinik Psikologi,Psikolog,ADHD,"Jl. Kesehatan No.111, Denpasar",+628807240360,,2.90584899681658,106.74765903322677,True,0,BPJS,4.1,7:00,20:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2533,Kalimantan Tengah,Samarinda,Puskesmas Samarinda,Puskesmas,Konseling,Kesehatan Mental Remaja,"Jl. Kesehatan No.14, Samarinda",+628536739878,,-6.211898434083265,127.176492506907,False,150000,"Mandiri,Swasta",3.5,8:00,20:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2534,Nusa Tenggara Barat,Balikpapan,Klinik Psikologi Balikpapan,Klinik Psikologi,Psikolog,ADHD,"Jl. Kesehatan No.88, Balikpapan",+628111749642,,-9.857048345840786,97.43669619897489,True,100000,"Mandiri,Swasta",4.9,10:00,21:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2535,DI Yogyakarta,Sorong,Puskesmas Sorong,Puskesmas,Konseling,Depresi,"Jl. Kesehatan No.214, Sorong",+628334956226,,4.099078922374828,108.2249557449317,True,500000,"BPJS,Swasta",3.4,9:00,16:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2536,Sumatera Barat,Bandar Lampung,RS Jiwa Bandar Lampung,Rumah Sakit Jiwa,Psikiatri,Burnout Kerja,"Jl. Kesehatan No.250, Bandar Lampung",+628323618375,,-6.298650539387365,122.54092634421328,True,150000,"BPJS,Swasta",3.8,10:00,20:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2537,Papua,Semarang,Klinik Psikologi Semarang,Klinik Psikologi,Psikolog,Gangguan Mood,"Jl. Kesehatan No.70, Semarang",+628415312985,,4.571293967193457,108.36202781934139,False,50000,"Mandiri,Swasta",4.6,8:00,22:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2538,Maluku Utara,Tangerang Selatan,Pusat Konseling Universitas Tangerang Selatan,Universitas,Konseling,Terapi Keluarga,"Jl. Kesehatan No.72, Tangerang Selatan",+628290023284,,-3.526754804068098,97.9646037386352,False,50000,Swasta,3.1,10:00,18:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2539,Nusa Tenggara Timur,Singkawang,Puskesmas Singkawang,Puskesmas,Konseling,Kecemasan,"Jl. Kesehatan No.232, Singkawang",+628633048674,,0.0813468393997887,122.26993453672776,False,100000,"BPJS,Swasta",4.9,10:00,21:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2540,Sumatera Utara,Sorong,RS Jiwa Sorong,Rumah Sakit Jiwa,Psikiatri,Kecemasan,"Jl. Kesehatan No.206, Sorong",+628748696985,,-1.9252812470786207,125.45090279416226,False,150000,"Mandiri,Swasta",5.0,9:00,16:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2541,Sulawesi Barat,Samarinda,Pusat Konseling Universitas Samarinda,Universitas,Konseling,Trauma,"Jl. Kesehatan No.232, Samarinda",+628277099061,,-1.2001703727870812,107.29285955599826,True,0,"BPJS,Swasta",4.5,7:00,17:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2542,Kalimantan Utara,Depok,Klinik Psikologi Depok,Klinik Psikologi,Psikolog,Gangguan Mood,"Jl. Kesehatan No.83, Depok",+628025444354,,0.7129961264132003,96.45877803964764,False,350000,"BPJS,Swasta",4.4,8:00,18:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2543,Bali,Tegal,RSUD Tegal,Rumah Sakit,Psikiatri,Kecemasan,"Jl. Kesehatan No.234, Tegal",+628174415742,,-5.868218942412497,100.79125002530981,False,350000,BPJS,4.7,9:00,21:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2544,Jawa Timur,Bantul,RS Jiwa Bantul,Rumah Sakit Jiwa,Psikiatri,Gangguan Mood,"Jl. Kesehatan No.122, Bantul",+628162542647,,-7.9444923065113535,114.55947556094615,False,150000,BPJS,4.6,9:00,17:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2545,Lampung,Semarang,RSUD Semarang,Rumah Sakit,Psikiatri,Kesehatan Mental Remaja,"Jl. Kesehatan No.202, Semarang",+628624321549,,-9.731268786763419,108.63743270053892,True,250000,BPJS,3.6,8:00,18:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2546,DKI Jakarta,Jayapura,RS Jiwa Jayapura,Rumah Sakit Jiwa,Psikiatri,Terapi Keluarga,"Jl. Kesehatan No.171, Jayapura",+628214047242,,-7.719693404677621,101.24471924038068,True,50000,Mandiri,4.3,7:00,16:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2547,Lampung,Kediri,RS Jiwa Kediri,Rumah Sakit Jiwa,Psikiatri,ADHD,"Jl. Kesehatan No.79, Kediri",+628351271447,,0.65095269294895,122.3219629551651,False,0,"Mandiri,Swasta",3.1,9:00,19:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2548,Jawa Tengah,Madiun,Puskesmas Madiun,Puskesmas,Konseling,Kesehatan Mental Remaja,"Jl. Kesehatan No.119, Madiun",+628342472275,,-2.1264278403701926,136.6605997403555,False,150000,Swasta,4.2,7:00,17:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2549,DKI Jakarta,Cimahi,Pusat Konseling Universitas Cimahi,Universitas,Konseling,ADHD,"Jl. Kesehatan No.46, Cimahi",+628958392964,,3.618914786531411,132.8079649347598,False,150000,"Mandiri,Swasta",3.7,7:00,20:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2550,Gorontalo,Batam,RS Jiwa Batam,Rumah Sakit Jiwa,Psikiatri,Depresi,"Jl. Kesehatan No.136, Batam",+628849303039,,4.986065447380332,98.39147583076017,True,50000,"Mandiri,Swasta",4.9,9:00,21:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2551,Sumatera Utara,Bima,Pusat Konseling Universitas Bima,Universitas,Konseling,Gangguan Tidur,"Jl. Kesehatan No.118, Bima",+628806663478,,0.9030061725871334,104.05667456343002,True,150000,Swasta,3.6,7:00,19:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2552,Sulawesi Tengah,Padang,Klinik Psikologi Padang,Klinik Psikologi,Psikolog,Konseling Pernikahan,"Jl. Kesehatan No.24, Padang",+628199650175,,-2.342174264918775,138.95726303629064,False,250000,BPJS,3.4,9:00,20:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2553,Sulawesi Utara,Jakarta Selatan,RS Jiwa Jakarta Selatan,Rumah Sakit Jiwa,Psikiatri,Terapi Keluarga,"Jl. Kesehatan No.75, Jakarta Selatan",+628329053816,,4.642509000899938,98.94619685470742,True,250000,Mandiri,4.6,8:00,19:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
